epoch,auc,dice,loss,precision,recall,val_auc,val_dice,val_loss,val_precision,val_recall
59,0.5054272413253784,0.37987595796585083,0.6201245188713074,0.3028944432735443,0.9638334512710571,0.5052183270454407,0.3796252906322479,0.6203746199607849,0.3006307780742645,0.9887857437133789
60,0.5054985880851746,0.3799416124820709,0.6200588941574097,0.3028973937034607,0.9649956226348877,0.5053110718727112,0.37965288758277893,0.6203466057777405,0.30062875151634216,0.9891229271888733
61,0.5055297613143921,0.3800094425678253,0.6199891567230225,0.3028843402862549,0.9659451842308044,0.5053960084915161,0.37967920303344727,0.6203209161758423,0.30062246322631836,0.9897071123123169
62,0.5056838989257812,0.38007739186286926,0.6199215054512024,0.30288460850715637,0.9670144319534302,0.5054981112480164,0.37970346212387085,0.6202967762947083,0.30062201619148254,0.9898410439491272
63,0.5056600570678711,0.3801313042640686,0.6198685765266418,0.30288392305374146,0.9677929282188416,0.5056097507476807,0.37972983717918396,0.6202702522277832,0.300619900226593,0.9907211065292358
64,0.5058196187019348,0.38019874691963196,0.6198004484176636,0.3028884828090668,0.9689624309539795,0.5057170987129211,0.3797529935836792,0.6202468276023865,0.3006172478199005,0.9912391304969788
65,0.5059003233909607,0.38025638461112976,0.6197437047958374,0.30289143323898315,0.9696969985961914,0.5057747960090637,0.3797733783721924,0.6202266812324524,0.3006165623664856,0.9913656115531921
66,0.506009578704834,0.3803142011165619,0.6196856498718262,0.30289027094841003,0.970757246017456,0.5058521628379822,0.3797937333583832,0.6202065944671631,0.3006128668785095,0.9916553497314453
67,0.5060563087463379,0.38036367297172546,0.6196359395980835,0.30288368463516235,0.9716442227363586,0.5059451460838318,0.3798135817050934,0.6201868057250977,0.3006097972393036,0.9920485615730286
68,0.5061297416687012,0.38041549921035767,0.619584858417511,0.30287760496139526,0.9724410772323608,0.5060372352600098,0.3798322081565857,0.6201677322387695,0.3006093204021454,0.9924384951591492
69,0.5061866044998169,0.3804626762866974,0.6195371747016907,0.3028775155544281,0.9733972549438477,0.5061478018760681,0.3798529803752899,0.6201474070549011,0.3006044328212738,0.9931126236915588
70,0.5062761306762695,0.38050803542137146,0.6194918155670166,0.3028782904148102,0.9743382334709167,0.5062434673309326,0.3798692226409912,0.620131254196167,0.3006047010421753,0.9932484030723572
71,0.5063523054122925,0.3805609941482544,0.6194390654563904,0.3028845489025116,0.9750490784645081,0.5063285827636719,0.37988248467445374,0.6201173663139343,0.30060669779777527,0.9931859374046326
72,0.5065311193466187,0.38060587644577026,0.6193946599960327,0.30287808179855347,0.9756214618682861,0.5064372420310974,0.37990009784698486,0.6201006174087524,0.3006012737751007,0.9936954379081726
73,0.5065216422080994,0.38063931465148926,0.6193609237670898,0.3028741478919983,0.97639000415802,0.5065112113952637,0.37991267442703247,0.6200873851776123,0.30060192942619324,0.9938008785247803
74,0.5065692663192749,0.38067883253097534,0.6193212866783142,0.3028683066368103,0.977022111415863,0.5065958499908447,0.37992700934410095,0.6200732588768005,0.3005983829498291,0.9941143989562988
75,0.5066974759101868,0.38072076439857483,0.619278609752655,0.3028716444969177,0.9777111411094666,0.5066649317741394,0.3799384832382202,0.6200613379478455,0.30059826374053955,0.9941815733909607
76,0.506891667842865,0.3807625472545624,0.6192376017570496,0.3028712272644043,0.9785686731338501,0.5067452788352966,0.37995004653930664,0.620049774646759,0.3005979359149933,0.9942926168441772
77,0.5068287253379822,0.3807927370071411,0.6192070841789246,0.3028672933578491,0.9790448546409607,0.506824254989624,0.37996336817741394,0.6200367212295532,0.3005942106246948,0.9945999979972839
78,0.5070262551307678,0.380830854177475,0.6191694140434265,0.30286237597465515,0.9796499013900757,0.5069093108177185,0.3799779415130615,0.6200222373008728,0.3005881607532501,0.9950488805770874
79,0.5069599151611328,0.3808589279651642,0.6191415786743164,0.3028601109981537,0.9803566932678223,0.5070026516914368,0.3799894154071808,0.6200109720230103,0.30058780312538147,0.9952561855316162
80,0.5069852471351624,0.38088762760162354,0.6191121339797974,0.3028516173362732,0.9808173775672913,0.5071023106575012,0.3800017833709717,0.6199980974197388,0.3005870580673218,0.9954856038093567
81,0.5072008371353149,0.38092389702796936,0.6190761923789978,0.3028627336025238,0.9813055396080017,0.5071850419044495,0.38001352548599243,0.6199866533279419,0.30058524012565613,0.9957583546638489
82,0.507241427898407,0.38095420598983765,0.6190458536148071,0.30287227034568787,0.9818886518478394,0.5072585940361023,0.38002249598503113,0.619977593421936,0.30058470368385315,0.995867908000946
83,0.5073168277740479,0.3809814751148224,0.6190195083618164,0.30285847187042236,0.9823848009109497,0.5073191523551941,0.38003331422805786,0.6199663877487183,0.30058249831199646,0.9961411952972412
84,0.5074552893638611,0.38101592659950256,0.6189842820167542,0.3028716742992401,0.9828484058380127,0.5073741674423218,0.38003838062286377,0.6199617981910706,0.30058369040489197,0.9960296154022217
85,0.5074631571769714,0.3810363709926605,0.6189635992050171,0.3028583228588104,0.9832952618598938,0.5074706673622131,0.3800504803657532,0.619949460029602,0.30058062076568604,0.9963898062705994
86,0.5075758695602417,0.3810604512691498,0.6189395785331726,0.30286067724227905,0.983606219291687,0.5075072646141052,0.3800579607486725,0.6199423670768738,0.30057957768440247,0.9965351819992065
87,0.5076219439506531,0.3810822069644928,0.6189179420471191,0.30285489559173584,0.9840678572654724,0.5075674653053284,0.38006430864334106,0.6199359893798828,0.3005806505680084,0.9965395331382751
88,0.5076010227203369,0.3811035752296448,0.6188960075378418,0.3028556704521179,0.9845544695854187,0.5076490044593811,0.3800745904445648,0.6199252605438232,0.3005785048007965,0.9967800378799438
89,0.5078237652778625,0.38113072514533997,0.618869423866272,0.30285194516181946,0.9848808646202087,0.5077137351036072,0.3800818622112274,0.6199184060096741,0.3005778193473816,0.9968621730804443
90,0.507886528968811,0.38115227222442627,0.6188469529151917,0.30285385251045227,0.9852479100227356,0.5077779293060303,0.3800917863845825,0.6199084520339966,0.30057448148727417,0.997113049030304
91,0.5078507661819458,0.38117146492004395,0.6188284158706665,0.3028593063354492,0.9854971766471863,0.507824182510376,0.3800964653491974,0.6199039220809937,0.3005756735801697,0.9970963597297668
92,0.5078982710838318,0.3811892867088318,0.6188114285469055,0.3028537929058075,0.9858554601669312,0.5078670382499695,0.38010165095329285,0.6198984384536743,0.30057546496391296,0.9971408247947693
93,0.5080878138542175,0.3812142014503479,0.6187859773635864,0.30285927653312683,0.9861056804656982,0.5079308748245239,0.3801085650920868,0.6198912262916565,0.3005736768245697,0.9972748160362244
94,0.5081040859222412,0.3812316954135895,0.6187685132026672,0.3028545081615448,0.9864645600318909,0.50801020860672,0.38011232018470764,0.6198872923851013,0.3005754053592682,0.9972437620162964
95,0.5082792639732361,0.38124844431877136,0.6187512278556824,0.30285683274269104,0.9867698550224304,0.508063554763794,0.38011789321899414,0.6198824048042297,0.3005751967430115,0.9972867369651794
96,0.508239209651947,0.381265252828598,0.6187347769737244,0.3028571903705597,0.9868781566619873,0.5081188082695007,0.38012364506721497,0.6198767423629761,0.30057448148727417,0.9973813891410828
97,0.5082610845565796,0.38127899169921875,0.618720531463623,0.30285778641700745,0.9871337413787842,0.508190929889679,0.3801300525665283,0.6198704838752747,0.30057236552238464,0.9974695444107056
98,0.5082910060882568,0.3812934160232544,0.6187072992324829,0.30285924673080444,0.9873688220977783,0.5082427263259888,0.3801354467868805,0.6198647618293762,0.3005708158016205,0.9975736141204834
99,0.5083929896354675,0.3813078999519348,0.6186929941177368,0.30285099148750305,0.9876927733421326,0.508298933506012,0.38013920187950134,0.6198609471321106,0.30057066679000854,0.9975813031196594
100,0.5084323883056641,0.3813233971595764,0.6186779737472534,0.30286118388175964,0.9878007173538208,0.5083490014076233,0.3801442086696625,0.6198562979698181,0.30056917667388916,0.9976434111595154
101,0.5085858702659607,0.3813419044017792,0.6186581254005432,0.3028596341609955,0.9879015684127808,0.5084134340286255,0.38015180826187134,0.6198481321334839,0.3005671203136444,0.9978026747703552
102,0.5084777474403381,0.3813478350639343,0.6186526417732239,0.3028562664985657,0.9881541728973389,0.5084490180015564,0.380156546831131,0.6198431849479675,0.30056673288345337,0.9978812336921692
103,0.508621871471405,0.38136470317840576,0.6186350584030151,0.3028583824634552,0.9880907535552979,0.5084847807884216,0.38016295433044434,0.6198367476463318,0.3005644679069519,0.9980237483978271
104,0.5086974501609802,0.3813798427581787,0.6186202168464661,0.3028661906719208,0.9883437156677246,0.5085288882255554,0.3801650404930115,0.6198349595069885,0.3005656599998474,0.9979681372642517
105,0.5087438225746155,0.3813876211643219,0.6186127066612244,0.3028719127178192,0.9883826971054077,0.5085504651069641,0.38016462326049805,0.6198350191116333,0.30056899785995483,0.9978654980659485
106,0.5088027715682983,0.38140204548835754,0.6185970902442932,0.30285805463790894,0.9886242151260376,0.508601725101471,0.3801705837249756,0.6198297739028931,0.30056604743003845,0.9979841709136963
107,0.5087452530860901,0.38140666484832764,0.6185929775238037,0.3028590679168701,0.9886714816093445,0.5086590647697449,0.3801775276660919,0.6198225617408752,0.3005623519420624,0.9981300830841064
108,0.508860170841217,0.38142240047454834,0.6185765862464905,0.3028675317764282,0.9888666868209839,0.5086850523948669,0.3801814317703247,0.6198182106018066,0.30056145787239075,0.9981804490089417
109,0.5089547634124756,0.38143640756607056,0.6185634732246399,0.30286675691604614,0.9889521598815918,0.5087200403213501,0.3801845610141754,0.6198153495788574,0.3005613088607788,0.9981974959373474
110,0.5089635252952576,0.38144269585609436,0.6185575723648071,0.30286210775375366,0.9889872074127197,0.5087669491767883,0.3801913261413574,0.6198087334632874,0.3005579710006714,0.9983569383621216
111,0.5089820027351379,0.3814546763896942,0.6185447573661804,0.30287185311317444,0.989127516746521,0.5088188648223877,0.3801930248737335,0.6198065876960754,0.3005583584308624,0.9983115792274475
112,0.5089963674545288,0.3814622163772583,0.6185365319252014,0.30287036299705505,0.9892928600311279,0.5088520050048828,0.38019588589668274,0.6198044419288635,0.30055952072143555,0.9982880353927612
113,0.5090894103050232,0.3814713954925537,0.6185289621353149,0.30287644267082214,0.9892687201499939,0.5088896751403809,0.38020122051239014,0.6197989583015442,0.3005569577217102,0.9984129667282104
114,0.5091233253479004,0.38148030638694763,0.618519127368927,0.30286818742752075,0.989377498626709,0.5089427828788757,0.3802058696746826,0.619794487953186,0.30055561661720276,0.9984744787216187
115,0.509225606918335,0.3814907371997833,0.6185092329978943,0.302878737449646,0.9893961548805237,0.5089703798294067,0.38020801544189453,0.619792103767395,0.3005564510822296,0.9984569549560547
116,0.5092821717262268,0.38149702548980713,0.6185032725334167,0.3028852641582489,0.9894330501556396,0.5090099573135376,0.38021036982536316,0.6197896599769592,0.30055737495422363,0.9984490275382996
117,0.5092353224754333,0.38150474429130554,0.6184951066970825,0.3028874099254608,0.9894282817840576,0.5090623497962952,0.3802163600921631,0.6197835206985474,0.30055442452430725,0.9985666275024414
118,0.5092501044273376,0.3815120458602905,0.6184878349304199,0.30288469791412354,0.9893830418586731,0.5090560913085938,0.3802146911621094,0.6197853088378906,0.30055758357048035,0.998467206954956
119,0.5093750357627869,0.3815193176269531,0.6184812188148499,0.30288413166999817,0.9895076751708984,0.509110689163208,0.3802174925804138,0.6197823882102966,0.300557941198349,0.9984782338142395
120,0.5093164443969727,0.3815261721611023,0.6184744238853455,0.302884578704834,0.9894853234291077,0.5091221332550049,0.38022229075431824,0.6197775602340698,0.30055561661720276,0.9985841512680054
121,0.5092287063598633,0.3815302550792694,0.6184697151184082,0.3028911054134369,0.9895440340042114,0.509140133857727,0.38022375106811523,0.61977618932724,0.3005559742450714,0.9985767006874084
122,0.5095565915107727,0.3815420866012573,0.6184573769569397,0.30289342999458313,0.9894620776176453,0.5091657638549805,0.3802269697189331,0.6197726130485535,0.30055421590805054,0.9986188411712646
123,0.5093891620635986,0.38154494762420654,0.6184549927711487,0.30289268493652344,0.9896374344825745,0.5091936588287354,0.38022732734680176,0.6197729110717773,0.3005567491054535,0.9985665082931519
124,0.5094774961471558,0.38155397772789,0.6184461712837219,0.30289360880851746,0.9896076321601868,0.5092402696609497,0.3802293837070465,0.6197707056999207,0.3005572259426117,0.9985718727111816
