epoch,kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
62,26.8135986328125,92818.9375,92792.125,31.524343490600586,104054.296875,104022.7734375
63,34.10111999511719,84524.8046875,84490.703125,31.56302261352539,104034.84375,104003.28125
64,31.10131072998047,87034.96875,87003.8671875,31.657054901123047,104015.21875,103983.5625
65,29.266756057739258,86775.734375,86746.46875,31.689929962158203,103995.6640625,103963.9765625
66,27.94498634338379,73607.03125,73579.0859375,31.640663146972656,103979.6171875,103947.9765625
67,29.57071876525879,76009.7890625,75980.21875,31.770687103271484,103963.5390625,103931.765625
68,30.495290756225586,83758.109375,83727.6171875,31.704051971435547,103946.96875,103915.265625
69,33.10975646972656,88653.4609375,88620.3515625,31.685592651367188,103925.0,103893.3125
70,31.44875717163086,78383.1796875,78351.734375,31.856094360351562,103889.078125,103857.21875
71,28.283023834228516,87330.53125,87302.25,31.875104904174805,103865.0859375,103833.2109375
72,33.99836349487305,96918.1328125,96884.1328125,31.96085548400879,103840.0703125,103808.109375
73,30.36484146118164,92481.984375,92451.6171875,32.05946350097656,103807.5,103775.4375
74,27.31195831298828,81336.6953125,81309.3828125,32.20937728881836,103785.3046875,103753.09375
75,31.816219329833984,90998.0625,90966.25,32.2424430847168,103766.9140625,103734.671875
76,32.49329376220703,89237.8359375,89205.34375,32.32917022705078,103748.7734375,103716.4453125
77,30.43727684020996,81045.0078125,81014.5703125,32.297142028808594,103730.28125,103697.984375
78,30.952787399291992,82709.6640625,82678.7109375,32.28909683227539,103716.71875,103684.4296875
79,34.64974594116211,84926.734375,84892.0859375,32.298641204833984,103698.5625,103666.265625
80,28.387346267700195,89508.0390625,89479.6484375,32.318817138671875,103675.4375,103643.1171875
81,29.0977840423584,79700.9921875,79671.890625,32.337303161621094,103647.8828125,103615.546875
82,33.266998291015625,88612.765625,88579.5,32.415828704833984,103627.4453125,103595.03125
83,30.85426902770996,86410.578125,86379.7265625,32.4582405090332,103600.7734375,103568.3125
84,28.703413009643555,86020.9453125,85992.2421875,32.484657287597656,103584.3984375,103551.9140625
85,31.74378776550293,84227.359375,84195.6171875,32.546775817871094,103559.671875,103527.125
86,30.145076751708984,87904.3515625,87874.203125,32.654659271240234,103538.34375,103505.6875
87,28.06888771057129,81811.3125,81783.2421875,32.65909957885742,103522.96875,103490.3125
88,28.840547561645508,84203.2265625,84174.3828125,32.772315979003906,103511.5859375,103478.8125
89,29.659372329711914,82509.5,82479.84375,32.716796875,103499.0234375,103466.3046875
90,33.02303695678711,78816.203125,78783.1796875,32.69440841674805,103485.5234375,103452.828125
91,34.88826370239258,85144.7734375,85109.8828125,32.703529357910156,103471.953125,103439.25
92,25.751861572265625,79788.8671875,79763.1171875,32.708702087402344,103458.8984375,103426.1875
93,31.02655029296875,77363.421875,77332.3984375,32.69550704956055,103446.1953125,103413.5
94,31.939245223999023,95106.78125,95074.84375,32.727638244628906,103432.1953125,103399.46875
95,29.96354866027832,99135.640625,99105.6796875,32.74432373046875,103420.359375,103387.6171875
96,28.98720932006836,91921.515625,91892.53125,32.90263366699219,103400.609375,103367.703125
97,28.294979095458984,79843.3828125,79815.0859375,32.98990249633789,103381.625,103348.6328125
98,31.432830810546875,78507.2265625,78475.796875,33.301753997802734,103335.1484375,103301.84375
99,33.48072052001953,92466.1953125,92432.7109375,33.514400482177734,103295.546875,103262.03125
100,31.235597610473633,89125.0078125,89093.7734375,33.66633605957031,103277.546875,103243.8828125
101,29.58898162841797,81535.8515625,81506.265625,33.734859466552734,103266.03125,103232.296875
102,29.393632888793945,84806.7734375,84777.3828125,33.79369354248047,103249.7890625,103215.9921875
103,35.06060791015625,85805.53125,85770.46875,33.77885437011719,103236.0,103202.21875
104,33.15966796875,85844.9921875,85811.8359375,33.76616668701172,103224.1875,103190.421875
105,33.14551544189453,96281.3984375,96248.25,33.717628479003906,103211.90625,103178.1875
106,31.03530502319336,86779.0078125,86747.96875,33.66608428955078,103201.5625,103167.8984375
107,34.1238899230957,81946.7578125,81912.6328125,33.62360382080078,103191.859375,103158.234375
108,33.56351852416992,86712.59375,86679.03125,33.66007995605469,103183.328125,103149.671875
109,32.20711135864258,75374.53125,75342.3203125,33.596065521240234,103173.7734375,103140.1796875
110,31.661100387573242,90485.9609375,90454.296875,33.50807571411133,103165.5390625,103132.03125
111,36.77393341064453,92129.828125,92093.0546875,33.51079177856445,103155.453125,103121.9453125
112,32.08164978027344,87038.6171875,87006.5390625,33.45252990722656,103150.0625,103116.609375
113,27.29218864440918,80369.3828125,80342.09375,33.438880920410156,103141.3125,103107.875
114,30.174983978271484,90678.5078125,90648.3359375,33.41764450073242,103134.6171875,103101.203125
115,30.49920654296875,83593.15625,83562.65625,33.32821273803711,103127.875,103094.546875
116,31.42949676513672,88167.8984375,88136.46875,33.353111267089844,103120.4140625,103087.0625
117,27.028377532958984,85760.546875,85733.515625,33.2357292175293,103113.5546875,103080.3203125
118,35.39419937133789,92013.7109375,91978.3203125,33.19371032714844,103106.1953125,103073.0
119,34.489341735839844,83432.59375,83398.1015625,33.227237701416016,103098.671875,103065.4453125
120,32.84878158569336,81337.140625,81304.2890625,33.074554443359375,103092.09375,103059.015625
121,34.35166931152344,89957.6015625,89923.25,33.03970718383789,103081.2109375,103048.171875
122,29.595067977905273,88640.7578125,88611.1640625,32.9923210144043,103070.8125,103037.8203125
123,30.082361221313477,88410.6875,88380.6015625,33.03558349609375,103056.5625,103023.5234375
124,28.36729621887207,71343.1875,71314.8203125,32.99692916870117,103042.65625,103009.65625
125,27.63912010192871,84018.4765625,83990.8359375,33.07819366455078,103020.578125,102987.5
126,32.4393424987793,82472.3671875,82439.9296875,33.14994430541992,103008.0859375,102974.9375
127,32.13642501831055,89111.4140625,89079.28125,33.1288948059082,102987.5,102954.375
128,25.996618270874023,75684.8671875,75658.8671875,33.124114990234375,102978.21875,102945.09375
129,33.723819732666016,87587.9609375,87554.234375,33.19960021972656,102967.171875,102933.96875
130,32.841312408447266,88750.484375,88717.640625,33.257667541503906,102959.1796875,102925.921875
131,34.458614349365234,93222.609375,93188.1484375,33.325660705566406,102951.7890625,102918.4609375
132,33.231380462646484,91002.015625,90968.78125,33.334983825683594,102941.546875,102908.2109375
133,28.109333038330078,91750.828125,91722.71875,33.315704345703125,102932.0234375,102898.7109375
134,35.363468170166016,89268.25,89232.8828125,33.3296012878418,102917.984375,102884.65625
135,32.69411087036133,82981.2734375,82948.578125,33.412776947021484,102906.2109375,102872.796875
136,28.637203216552734,93378.53125,93349.890625,33.44525909423828,102893.5234375,102860.078125
137,35.71136474609375,85821.0390625,85785.328125,33.45372772216797,102883.75,102850.296875
138,32.301490783691406,81556.578125,81524.2734375,33.5074348449707,102873.0859375,102839.578125
139,28.40068244934082,88076.5546875,88048.15625,33.50249099731445,102863.1015625,102829.6015625
140,36.514163970947266,93797.1015625,93760.5859375,33.496761322021484,102855.9375,102822.4375
141,32.29338455200195,93318.9140625,93286.6171875,33.56970977783203,102849.2421875,102815.671875
142,33.11308670043945,89041.5234375,89008.4140625,33.51306915283203,102842.453125,102808.9375
143,30.070194244384766,93789.5703125,93759.5,33.528228759765625,102835.9453125,102802.4140625
144,29.021121978759766,84052.21875,84023.1953125,33.585113525390625,102830.4921875,102796.90625
145,35.435768127441406,87279.5078125,87244.0703125,33.54976272583008,102821.125,102787.578125
146,32.080162048339844,83109.671875,83077.59375,33.57671356201172,102814.3984375,102780.8203125
147,29.964826583862305,85350.7578125,85320.796875,33.59131622314453,102808.953125,102775.359375
148,30.876121520996094,92329.6953125,92298.8203125,33.6119384765625,102802.0234375,102768.4140625
149,30.677356719970703,85867.5703125,85836.890625,33.59111404418945,102800.9296875,102767.3359375
150,31.15970802307129,87757.53125,87726.375,33.72099304199219,102790.71875,102757.0
151,35.08766555786133,90437.3828125,90402.296875,33.81108093261719,102757.2578125,102723.4453125
152,33.04393005371094,79546.5546875,79513.5078125,34.02707290649414,102714.328125,102680.3046875
153,39.36487579345703,84506.328125,84466.9609375,34.079105377197266,102704.28125,102670.203125
154,32.16145706176758,93709.515625,93677.3515625,34.10293960571289,102684.6796875,102650.578125
155,31.088817596435547,81128.3046875,81097.21875,34.27166748046875,102677.8046875,102643.53125
156,34.75846862792969,89769.4609375,89734.703125,34.31822967529297,102665.2890625,102630.96875
157,28.364381790161133,80833.375,80805.0078125,34.40961456298828,102656.640625,102622.234375
158,32.52872848510742,89790.703125,89758.171875,34.426082611083984,102642.3515625,102607.921875
159,32.345951080322266,90563.6640625,90531.3203125,34.48566818237305,102632.4296875,102597.9453125
160,33.346622467041016,85975.4296875,85942.0859375,34.512847900390625,102620.015625,102585.5
161,31.656465530395508,89539.8359375,89508.1796875,34.53009796142578,102612.140625,102577.609375
162,34.574337005615234,91352.609375,91318.03125,34.62800979614258,102602.390625,102567.765625
163,28.616506576538086,79314.171875,79285.5546875,34.61260223388672,102592.6484375,102558.0390625
164,33.925960540771484,95426.3828125,95392.453125,34.669063568115234,102584.8125,102550.140625
165,35.90580368041992,86433.8515625,86397.9453125,34.74200439453125,102578.0625,102543.3203125
166,34.978511810302734,88172.15625,88137.1796875,34.857810974121094,102572.5234375,102537.6640625
167,30.209447860717773,84998.046875,84967.8359375,34.8446044921875,102561.140625,102526.296875
168,34.35386276245117,81895.875,81861.5234375,34.88078689575195,102552.984375,102518.1015625
169,35.27244186401367,82263.140625,82227.8671875,34.85755157470703,102542.390625,102507.53125
170,36.10863494873047,93920.3359375,93884.2265625,34.99006652832031,102537.5859375,102502.59375
171,32.608272552490234,84603.1484375,84570.5390625,34.904361724853516,102526.796875,102491.890625
172,29.76890754699707,74225.6328125,74195.8671875,34.951507568359375,102522.046875,102487.09375
173,31.19388771057129,85058.6640625,85027.46875,34.98974609375,102513.6015625,102478.609375
174,36.18233108520508,93276.328125,93240.1484375,34.98430633544922,102508.953125,102473.96875
175,35.11099624633789,91668.140625,91633.03125,35.00649642944336,102499.4921875,102464.484375
176,31.476221084594727,80688.578125,80657.1015625,35.0196533203125,102494.2109375,102459.1875
177,35.09518814086914,81942.2890625,81907.1953125,35.09172439575195,102487.71875,102452.625
178,29.566059112548828,87042.859375,87013.296875,35.00575256347656,102478.6328125,102443.625
179,32.29950714111328,83774.828125,83742.53125,35.11725616455078,102467.7109375,102432.59375
180,30.279272079467773,82694.4453125,82664.1640625,35.083431243896484,102458.9765625,102423.890625
181,33.72171401977539,81026.8203125,80993.1015625,35.12583541870117,102453.21875,102418.09375
182,30.246028900146484,81713.1484375,81682.90625,35.130279541015625,102443.5,102408.3671875
183,32.76420974731445,89093.96875,89061.203125,35.10626983642578,102438.375,102403.265625
184,28.505268096923828,81261.375,81232.8671875,35.136253356933594,102432.8671875,102397.734375
185,33.4887809753418,84873.8359375,84840.34375,35.16075897216797,102425.9765625,102390.8125
186,33.15043640136719,84881.8515625,84848.703125,35.15957260131836,102419.9140625,102384.7578125
187,33.2132568359375,81738.140625,81704.9296875,35.09899139404297,102412.984375,102377.8828125
188,30.11709976196289,81635.484375,81605.3671875,35.17148971557617,102406.2890625,102371.1171875
189,32.51273727416992,91425.28125,91392.765625,35.193931579589844,102401.1953125,102366.0
190,30.76241683959961,84033.2578125,84002.4921875,35.160247802734375,102392.4140625,102357.25
191,31.51165771484375,79761.109375,79729.6015625,35.19264221191406,102387.03125,102351.8359375
192,33.49589157104492,83273.5,83240.0078125,35.14187240600586,102376.15625,102341.015625
193,29.12166404724121,85035.8046875,85006.6796875,35.25615692138672,102373.125,102337.8671875
194,26.15134048461914,84154.3203125,84128.171875,35.23937225341797,102367.0390625,102331.796875
195,28.913618087768555,84286.9296875,84258.015625,35.22696304321289,102359.109375,102323.8828125
196,30.113445281982422,86682.546875,86652.4296875,35.23285675048828,102342.0546875,102306.8203125
197,26.989376068115234,85916.1953125,85889.203125,35.25431823730469,102331.7578125,102296.5
198,28.34929656982422,87989.03125,87960.6796875,35.3095703125,102324.1875,102288.875
199,27.64912223815918,82701.0,82673.3515625,35.32830047607422,102312.09375,102276.765625
200,28.635181427001953,79233.1640625,79204.53125,35.392051696777344,102302.4375,102267.046875
201,30.55725860595703,83288.171875,83257.6171875,35.41766357421875,102293.9609375,102258.546875
202,29.945735931396484,78780.34375,78750.3984375,35.449119567871094,102286.0859375,102250.640625
203,26.859498977661133,75269.609375,75242.75,35.466182708740234,102281.421875,102245.953125
204,32.2458610534668,78865.5234375,78833.28125,35.42164611816406,102274.359375,102238.9375
205,32.07661437988281,83188.9609375,83156.8828125,35.41283416748047,102267.0703125,102231.65625
206,31.80072593688965,82949.6171875,82917.8203125,35.4161262512207,102258.921875,102223.5078125
207,32.207828521728516,76920.4921875,76888.28125,35.457374572753906,102255.046875,102219.5859375
208,29.186481475830078,76421.5703125,76392.3828125,35.30310821533203,102244.1484375,102208.84375
209,30.4287052154541,81429.6484375,81399.21875,35.29851531982422,102236.78125,102201.484375
210,31.744884490966797,83498.8359375,83467.09375,35.33589172363281,102231.8515625,102196.515625
211,31.156402587890625,87437.0859375,87405.9296875,35.35227584838867,102223.3125,102187.9609375
212,34.52344512939453,88703.390625,88668.8671875,35.32118225097656,102217.4609375,102182.140625
213,29.273550033569336,81803.2265625,81773.953125,35.29725646972656,102211.953125,102176.65625
214,30.799890518188477,80259.4765625,80228.6796875,35.250999450683594,102205.7734375,102170.5234375
215,28.696704864501953,77385.6484375,77356.953125,35.28152084350586,102197.890625,102162.609375
216,29.12757682800293,82827.0234375,82797.8984375,35.262184143066406,102191.578125,102156.3125
217,28.89483642578125,77204.3671875,77175.46875,35.222572326660156,102183.1484375,102147.9296875
218,31.097043991088867,80609.359375,80578.265625,35.23617935180664,102172.7578125,102137.5234375
219,30.03977394104004,80348.2421875,80318.203125,35.24884796142578,102165.40625,102130.15625
220,29.2703800201416,82005.875,81976.6015625,35.25505828857422,102160.5625,102125.3046875
221,29.444398880004883,81374.7421875,81345.296875,35.24549865722656,102153.9765625,102118.734375
222,27.31430435180664,66671.171875,66643.859375,35.18044662475586,102149.34375,102114.1640625
223,27.29598045349121,78882.296875,78855.0,35.140892028808594,102138.875,102103.734375
224,32.27507781982422,82662.0703125,82629.796875,35.2000846862793,102134.8828125,102099.6796875
225,36.12085723876953,99572.3671875,99536.25,35.25629806518555,102123.515625,102088.2578125
226,29.549251556396484,78012.625,77983.078125,35.268226623535156,102115.28125,102080.015625
227,33.954647064208984,88915.203125,88881.25,35.273963928222656,102107.5703125,102072.296875
228,30.866771697998047,80339.703125,80308.8359375,35.25554275512695,102096.1015625,102060.84375
229,26.979528427124023,86909.2109375,86882.234375,35.19022750854492,102088.59375,102053.40625
230,29.77004051208496,92042.0390625,92012.265625,35.29502487182617,102080.015625,102044.71875
231,27.79473114013672,81907.5078125,81879.7109375,35.2513542175293,102072.859375,102037.609375
232,26.43936538696289,84059.3046875,84032.8671875,35.185943603515625,102066.109375,102030.921875
233,32.297874450683594,85611.203125,85578.90625,35.16523742675781,102058.6640625,102023.5
234,31.449167251586914,86119.125,86087.6796875,35.2881965637207,102050.265625,102014.9765625
235,28.62139129638672,83764.359375,83735.734375,35.25949478149414,102040.5234375,102005.265625
236,31.6328182220459,83895.453125,83863.8203125,35.30394744873047,102028.03125,101992.7265625
237,30.41135025024414,84184.578125,84154.1640625,35.34086608886719,102019.984375,101984.640625
238,31.115339279174805,83146.8125,83115.6953125,35.34627151489258,102014.625,101979.28125
239,30.902971267700195,91861.0703125,91830.1640625,35.30833053588867,102006.390625,101971.0859375
240,27.337495803833008,82921.4375,82894.1015625,35.34676742553711,102000.75,101965.40625
241,27.529096603393555,80470.1015625,80442.5703125,35.293983459472656,101996.953125,101961.65625
242,29.840150833129883,81661.9296875,81632.0859375,35.301597595214844,101988.8046875,101953.5
243,27.163875579833984,87105.546875,87078.3828125,35.36830520629883,101984.3828125,101949.015625
244,35.42345428466797,91120.5625,91085.140625,35.357582092285156,101977.65625,101942.296875
245,30.00221824645996,77113.4140625,77083.4140625,35.338470458984375,101970.203125,101934.8671875
246,34.39725112915039,90664.359375,90629.9609375,35.27054977416992,101960.2421875,101924.96875
247,30.150793075561523,83208.8671875,83178.71875,35.22712707519531,101956.5546875,101921.328125
248,32.374000549316406,81111.0234375,81078.6484375,35.286808013916016,101948.765625,101913.4765625
249,28.103092193603516,80997.8203125,80969.71875,35.194496154785156,101943.1953125,101908.0
