epoch,kl_loss,loss,reconstruction_loss,val_kl_loss,val_loss,val_reconstruction_loss
86,5.1502140330228485e-09,0.7963207960128784,0.7963207960128784,1.654397578931821e-06,1.2516671419143677,1.251665472984314
87,2.1364540359058992e-08,0.6661215424537659,0.6661215424537659,1.3522998187909252e-06,1.2567590475082397,1.2567577362060547
88,-0.0,0.7223987579345703,0.7223987579345703,1.79739436134696e-06,1.2548973560333252,1.254895567893982
89,6.956979436978372e-09,0.4975614845752716,0.4975614845752716,1.9849201180477394e-06,1.2493442296981812,1.2493422031402588
90,1.7136335683787252e-09,0.6429794430732727,0.6429794430732727,1.6586660649409168e-06,1.255794882774353,1.2557932138442993
91,-0.0,0.5986958742141724,0.5986958742141724,1.3601578530142433e-06,1.2528690099716187,1.2528676986694336
92,-0.0,0.5961194038391113,0.5961194038391113,1.7224811017513275e-06,1.252586007118225,1.2525843381881714
93,-0.0,0.6554624438285828,0.6554624438285828,1.9161768705089344e-06,1.2521488666534424,1.2521469593048096
94,-0.0,0.5987948775291443,0.5987948775291443,1.5345867723226547e-06,1.2484086751937866,1.2484071254730225
95,-0.0,0.6013350486755371,0.6013350486755371,1.3222452253103256e-06,1.2524170875549316,1.2524157762527466
96,1.0058284205527457e-09,0.6093088984489441,0.6093088984489441,1.571005327605235e-06,1.2524707317352295,1.2524691820144653
97,-0.0,0.5910259485244751,0.5910259485244751,1.6437066960861557e-06,1.250960350036621,1.2509586811065674
98,3.66009778041132e-09,0.8065038919448853,0.8065038919448853,1.7073665503630764e-06,1.2470433712005615,1.2470417022705078
99,-0.0,0.4042980968952179,0.4042980968952179,1.3698785323867924e-06,1.2495369911193848,1.2495356798171997
100,-0.0,0.6248816847801208,0.6248816847801208,1.7789619732866413e-06,1.247502088546753,1.2475003004074097
101,-0.0,0.5007182359695435,0.5007182359695435,1.489572809987294e-06,1.2482473850250244,1.2482459545135498
102,6.332993573998635e-10,0.6977975964546204,0.6977975964546204,1.695162268333661e-06,1.252052664756775,1.2520509958267212
103,-0.0,0.6332342624664307,0.6332342624664307,1.4972562212278717e-06,1.2450228929519653,1.2450213432312012
104,2.2351742678949904e-09,0.6411432027816772,0.6411432027816772,1.6567258853683597e-06,1.2512234449386597,1.251221776008606
105,3.3527614018424856e-10,0.6911154389381409,0.6911154389381409,1.679737238191592e-06,1.2500184774398804,1.2500168085098267
106,3.073364618355612e-10,0.6174795031547546,0.6174795031547546,1.4227310884962208e-06,1.2525485754013062,1.2525471448898315
107,-0.0,0.6776596307754517,0.6776596307754517,1.645976794861781e-06,1.2498756647109985,1.2498739957809448
108,9.313225537987968e-12,0.5398520827293396,0.5398520827293396,1.7941347323358059e-06,1.250758409500122,1.2507566213607788
109,-0.0,0.5324826240539551,0.5324826240539551,1.524439198874461e-06,1.248415470123291,1.2484139204025269
110,1.1269003508118658e-09,0.661918044090271,0.661918044090271,1.8997039887835854e-06,1.247625470161438,1.2476235628128052
111,-0.0,0.7843766212463379,0.7843766212463379,1.4882534742355347e-06,1.2521644830703735,1.252163052558899
112,5.56930901396413e-09,0.48009535670280457,0.48009535670280457,1.6855192370712757e-06,1.2514728307724,1.2514711618423462
113,1.592561638119605e-09,0.7866007089614868,0.7866007089614868,1.7263615745832794e-06,1.2491570711135864,1.2491554021835327
114,7.459894035832804e-09,0.6641519665718079,0.6641519665718079,1.802749466150999e-06,1.252911925315857,1.2529101371765137
115,-0.0,0.6405613422393799,0.6405613422393799,1.6276802625725395e-06,1.253690481185913,1.2536888122558594
116,-0.0,0.6229908466339111,0.6229908466339111,1.7062606048057205e-06,1.2506444454193115,1.2506427764892578
117,-0.0,0.6396304965019226,0.6396304965019226,1.5328987501561642e-06,1.2529611587524414,1.2529596090316772
118,-0.0,0.8444404602050781,0.8444404602050781,1.593861611581815e-06,1.2532974481582642,1.2532958984375
119,-0.0,0.47078245878219604,0.47078245878219604,1.4051523749003536e-06,1.2496283054351807,1.249626874923706
120,1.2386590420021548e-08,0.5848012566566467,0.5848012566566467,1.6157670188476914e-06,1.2518361806869507,1.251834511756897
121,-0.0,0.4772193133831024,0.4772193133831024,1.4158431440591812e-06,1.2468336820602417,1.246832251548767
122,-0.0,0.5432059168815613,0.5432059168815613,1.6365471537937992e-06,1.24703049659729,1.2470288276672363
123,2.1234154434779384e-09,0.7277998328208923,0.7277998328208923,1.347410375274194e-06,1.247257947921753,1.2472566366195679
124,-0.0,0.6529660224914551,0.6529660224914551,1.402261318617093e-06,1.2526499032974243,1.2526484727859497
125,-0.0,0.4853018820285797,0.4853018820285797,1.535110641270876e-06,1.2515869140625,1.2515853643417358
126,2.5518238633281953e-09,0.5604689121246338,0.5604689121246338,2.0185252651572227e-06,1.2532302141189575,1.2532281875610352
127,1.0244548265259112e-10,0.728542149066925,0.728542149066925,1.682201400399208e-06,1.2509270906448364,1.2509254217147827
128,2.263113918488102e-09,0.4871469736099243,0.4871469736099243,1.6847237702677376e-06,1.2455979585647583,1.2455962896347046
129,1.8626451769865326e-10,0.4477914571762085,0.4477914571762085,1.8925056792795658e-06,1.2501773834228516,1.2501754760742188
130,2.421438605182402e-10,0.7869673371315002,0.7869673371315002,1.4133984223008156e-06,1.2535327672958374,1.2535313367843628
131,-0.0,0.5049876570701599,0.5049876570701599,1.352086314909684e-06,1.2500555515289307,1.2500542402267456
132,-0.0,0.6576137542724609,0.6576137542724609,1.4596735127270222e-06,1.2477096319198608,1.2477082014083862
133,1.240521640966108e-08,0.695173978805542,0.695173978805542,1.5382926221718662e-06,1.2520158290863037,1.2520142793655396
134,-0.0,0.6874693036079407,0.6874693036079407,1.3814618569085724e-06,1.2529675960540771,1.2529661655426025
135,2.784654506982065e-09,0.6667360663414001,0.6667360663414001,1.6654763612677925e-06,1.253353238105774,1.2533515691757202
136,2.1420419604734064e-10,0.392587810754776,0.392587810754776,1.4451798051595688e-06,1.2519316673278809,1.2519302368164062
137,-0.0,0.6731539368629456,0.6731539368629456,1.4047836884856224e-06,1.2500299215316772,1.2500284910202026
138,-0.0,0.5491076111793518,0.5491076111793518,1.2961294260094292e-06,1.2495176792144775,1.2495163679122925
139,4.6566129424663316e-11,0.7212426662445068,0.7212426662445068,1.4734492879142636e-06,1.2492913007736206,1.249289870262146
140,-0.0,0.6095115542411804,0.6095115542411804,1.4574228544006473e-06,1.246928095817566,1.2469266653060913
141,-0.0,0.46244293451309204,0.46244293451309204,1.5695113688707352e-06,1.251169204711914,1.25116765499115
142,8.381903504606214e-11,0.6387343406677246,0.6387343406677246,1.5002248119344586e-06,1.2476046085357666,1.2476030588150024
143,7.171183646903501e-10,0.7426689267158508,0.7426689267158508,1.8489081412553787e-06,1.2488609552383423,1.2488590478897095
144,9.313225746154785e-09,0.4736209809780121,0.4736209809780121,1.3972166925668716e-06,1.2473071813583374,1.2473057508468628
145,6.798654972328677e-10,0.42550620436668396,0.42550620436668396,1.6218012888202793e-06,1.2505069971084595,1.2505053281784058
146,7.450580707946131e-10,0.5523320436477661,0.5523320436477661,1.6014091670513153e-06,1.2489975690841675,1.2489960193634033
147,2.46800491154886e-09,0.6779728531837463,0.6779728531837463,1.5418821703860885e-06,1.2503243684768677,1.2503228187561035
148,-0.0,0.642289400100708,0.642289400100708,1.651778234190715e-06,1.2514694929122925,1.2514678239822388
149,1.5832483934996588e-10,0.4804266393184662,0.4804266393184662,1.4629913493990898e-06,1.2485841512680054,1.2485827207565308
150,-0.0,0.5963498950004578,0.5963498950004578,1.4911056496202946e-06,1.2500548362731934,1.2500532865524292
151,3.0174851506359346e-09,0.6576734185218811,0.6576734185218811,1.478979015701043e-06,1.2497665882110596,1.249765157699585
152,-0.0,0.6655301451683044,0.6655301451683044,1.5493715181946754e-06,1.2520642280578613,1.2520626783370972
153,-0.0,0.564848005771637,0.564848005771637,1.4961309489081032e-06,1.2532163858413696,1.2532148361206055
154,-0.0,0.5437231659889221,0.5437231659889221,1.618211740606057e-06,1.249019980430603,1.2490183115005493
155,3.548338955994268e-09,0.6425268650054932,0.6425268650054932,1.6206176951527596e-06,1.250563621520996,1.2505619525909424
156,-0.0,0.6357395052909851,0.6357395052909851,1.7297182921538479e-06,1.2535724639892578,1.2535706758499146
157,4.6249478913296116e-08,0.8343689441680908,0.834368884563446,1.5456074606845505e-06,1.253537654876709,1.2535361051559448
158,6.379559547298186e-09,0.5833427906036377,0.5833427906036377,1.4579467233488685e-06,1.2493854761123657,1.2493840456008911
159,-0.0,0.593697726726532,0.593697726726532,1.4265727941165096e-06,1.2480778694152832,1.2480764389038086
160,-0.0,0.6174465417861938,0.6174465417861938,1.4797163885305054e-06,1.2523492574691772,1.2523478269577026
161,4.6566129424663316e-11,0.7108442783355713,0.7108442783355713,1.5196079630186432e-06,1.2497236728668213,1.2497221231460571
162,5.587935322792781e-11,0.628254234790802,0.628254234790802,1.4051329344511032e-06,1.2543673515319824,1.2543659210205078
163,4.824250776636063e-09,0.682096540927887,0.682096540927887,1.3755828831563122e-06,1.2503974437713623,1.2503960132598877
164,-0.0,0.7317721843719482,0.7317721843719482,1.4218773003449314e-06,1.2499722242355347,1.24997079372406
165,-0.0,0.46727558970451355,0.46727558970451355,1.5699964706072933e-06,1.2512603998184204,1.2512588500976562
166,2.4698675105128132e-08,0.6315528154373169,0.6315528154373169,1.5781455431351787e-06,1.245147943496704,1.24514639377594
167,1.0216608892221757e-08,0.7273933291435242,0.7273933291435242,1.6286309119095677e-06,1.2483242750167847,1.248322606086731
168,-0.0,0.4363298714160919,0.4363298714160919,1.5657473113606102e-06,1.2497925758361816,1.2497910261154175
169,-0.0,0.6602940559387207,0.6602940559387207,1.6140789966812008e-06,1.247719645500183,1.2477179765701294
170,7.189810080632242e-09,0.6326474547386169,0.6326474547386169,1.600128598511219e-06,1.252248764038086,1.2522472143173218
171,-0.0,0.5577579736709595,0.5577579736709595,1.474341843277216e-06,1.255294919013977,1.2552934885025024
172,-0.0,0.6166913509368896,0.6166913509368896,1.5373612995972508e-06,1.2493665218353271,1.249364972114563
173,-0.0,0.6871365308761597,0.6871365308761597,1.4236235301723354e-06,1.2473862171173096,1.247384786605835
174,4.8149377818162975e-09,0.7984482049942017,0.7984482049942017,1.6632839106023312e-06,1.2474457025527954,1.2474440336227417
175,9.313225537987968e-12,0.589348554611206,0.589348554611206,1.5798335653016693e-06,1.2463963031768799,1.2463947534561157
176,-0.0,0.7516201734542847,0.7516201734542847,1.495645847171545e-06,1.2484486103057861,1.248447060585022
177,-0.0,0.41015028953552246,0.41015028953552246,1.601719645805133e-06,1.2465753555297852,1.246573805809021
178,1.0244548265259112e-10,0.6623618602752686,0.6623618602752686,1.5620802287230617e-06,1.2503238916397095,1.2503223419189453
179,1.0244548265259112e-10,0.6031168699264526,0.6031168699264526,1.4498946256935596e-06,1.2508302927017212,1.2508288621902466
180,-0.0,0.4272962212562561,0.4272962212562561,1.5675905160605907e-06,1.248456597328186,1.2484550476074219
181,9.057112038135529e-08,0.8755677342414856,0.875567615032196,1.294654794037342e-06,1.2498793601989746,1.2498780488967896
182,1.862645149230957e-09,0.718578040599823,0.718578040599823,1.670850906521082e-06,1.2474278211593628,1.247426152229309
183,-0.0,0.6208009123802185,0.6208009123802185,1.4650286175310612e-06,1.249679684638977,1.2496782541275024
184,-0.0,0.6564164161682129,0.6564164161682129,1.5291929003069527e-06,1.2496064901351929,1.2496049404144287
185,-0.0,0.4356343448162079,0.4356343448162079,1.250940840691328e-06,1.25202476978302,1.2520235776901245
186,4.004687137459939e-10,0.6775242686271667,0.6775242686271667,1.6844327319631702e-06,1.2475439310073853,1.2475422620773315
187,-0.0,0.850075364112854,0.850075364112854,1.3586832210421562e-06,1.2468407154083252,1.2468394041061401
188,-0.0,0.6922460794448853,0.6922460794448853,1.4484976418316364e-06,1.251917839050293,1.2519164085388184
189,1.792795956134796e-08,0.6137272119522095,0.6137272119522095,1.5218975022435188e-06,1.246715784072876,1.2467142343521118
190,-0.0,0.4715300500392914,0.4715300500392914,1.3481864016284817e-06,1.2482047080993652,1.2482033967971802
191,-0.0,0.6312053799629211,0.6312053799629211,1.3857110161552555e-06,1.2493818998336792,1.2493804693222046
192,1.2014060857268305e-09,0.6358325481414795,0.6358325481414795,1.3927347026765347e-06,1.2525596618652344,1.2525582313537598
193,6.9476664421586065e-09,0.6506421566009521,0.6506421566009521,1.5209079720079899e-06,1.2413890361785889,1.2413874864578247
194,8.549541519187187e-09,0.7449580430984497,0.7449580430984497,1.5203453358481056e-06,1.2524046897888184,1.2524031400680542
195,2.3469328702674375e-09,0.7581257820129395,0.7581257820129395,1.7299704495599144e-06,1.249246597290039,1.2492448091506958
196,-0.0,0.4708138406276703,0.4708138406276703,1.7726755459079868e-06,1.2462152242660522,1.246213436126709
197,1.6847625516902553e-08,0.7172764539718628,0.7172764539718628,1.7196094859173172e-06,1.2463539838790894,1.2463523149490356
198,1.7900019244621035e-08,0.613987386226654,0.613987386226654,1.608103048056364e-06,1.245028018951416,1.2450264692306519
199,2.020970057969862e-09,0.8808183073997498,0.8808183073997498,1.7257989384233952e-06,1.248165249824524,1.2481635808944702
200,1.3895332884317213e-08,0.618517279624939,0.618517279624939,1.643920199967397e-06,1.2473317384719849,1.2473300695419312
201,2.8684734587614003e-09,0.5074469447135925,0.5074469447135925,1.5980718899299973e-06,1.2484980821609497,1.2484965324401855
202,-0.0,0.6168338060379028,0.6168338060379028,1.6309204511344433e-06,1.242855191230774,1.2428535223007202
203,1.7285346487483366e-08,0.6113223433494568,0.6113223433494568,1.5686188135077828e-06,1.2517311573028564,1.2517296075820923
204,7.823109382520954e-10,0.5783983469009399,0.5783983469009399,1.697548782431113e-06,1.2497140169143677,1.249712347984314
205,1.4817342020023716e-08,0.6257627606391907,0.6257627606391907,1.6164849512279034e-06,1.247367262840271,1.2473655939102173
206,5.494802945982258e-10,0.6478437781333923,0.6478437781333923,1.7828812133302563e-06,1.2461819648742676,1.2461801767349243
207,8.92207019376201e-09,0.6019087433815002,0.6019087433815002,1.5853438526391983e-06,1.2476441860198975,1.2476426362991333
208,-0.0,0.6633961200714111,0.6633961200714111,1.6060657799243927e-06,1.25105881690979,1.2510572671890259
209,-0.0,0.5908352136611938,0.5908352136611938,1.6540094520678394e-06,1.2512695789337158,1.251267910003662
210,2.5890767307856777e-09,0.5354653596878052,0.5354653596878052,1.5254094023475773e-06,1.2483699321746826,1.2483683824539185
211,8.50856309853043e-08,0.8270926475524902,0.8270925879478455,1.6059299241533154e-06,1.2524124383926392,1.252410888671875
212,-0.0,0.5187585353851318,0.5187585353851318,1.5282421372830868e-06,1.2470260858535767,1.2470245361328125
213,2.62632959824316e-09,0.5837266445159912,0.5837266445159912,1.598382368683815e-06,1.2455941438674927,1.2455925941467285
214,1.8654391809036497e-08,0.5841584801673889,0.5841584801673889,1.429793542229163e-06,1.2452887296676636,1.245287299156189
215,2.846121738286911e-08,0.6289061903953552,0.6289061903953552,1.450457261853444e-06,1.2461998462677002,1.2461984157562256
216,-0.0,0.6474688649177551,0.6474688649177551,1.4248458910515183e-06,1.2479733228683472,1.2479718923568726
217,-0.0,0.6944037079811096,0.6944037079811096,1.5765932630529278e-06,1.251584529876709,1.2515829801559448
218,8.968636500128468e-09,0.7214611172676086,0.7214611172676086,1.7485386933913105e-06,1.2530221939086914,1.2530204057693481
219,1.7695128695649487e-09,0.5999091267585754,0.5999091267585754,1.6175132486750954e-06,1.2519811391830444,1.2519794702529907
220,9.406357914798491e-10,0.6221294403076172,0.6221294403076172,1.6324338503181934e-06,1.2493163347244263,1.2493146657943726
221,2.5425106464638247e-09,0.7061245441436768,0.7061245441436768,1.5201707128653652e-06,1.2498623132705688,1.2498607635498047
222,5.057081420289933e-09,0.76251620054245,0.76251620054245,1.455424353480339e-06,1.2454094886779785,1.245408058166504
223,1.8998980166884394e-09,0.726844072341919,0.726844072341919,1.5639816410839558e-06,1.2464418411254883,1.2464402914047241
224,2.535991328045384e-08,0.7318349480628967,0.7318349480628967,1.4928131122360355e-06,1.247652292251587,1.2476507425308228
225,-0.0,0.6270167827606201,0.6270167827606201,1.5000501889517182e-06,1.2464752197265625,1.2464736700057983
226,1.0244548265259112e-10,0.6270148754119873,0.6270148754119873,1.625274308025837e-06,1.2494782209396362,1.2494765520095825
227,-0.0,0.586993396282196,0.586993396282196,1.6046300288508064e-06,1.250673532485962,1.2506719827651978
228,1.396983917434369e-10,0.6653978824615479,0.6653978824615479,1.5615174788763397e-06,1.2498754262924194,1.2498738765716553
229,2.820044819884515e-08,0.6310659646987915,0.6310659646987915,1.6724225133657455e-06,1.2500205039978027,1.250018835067749
230,-0.0,0.553525984287262,0.553525984287262,1.4752343986401684e-06,1.2489935159683228,1.2489920854568481
231,-0.0,0.5262879133224487,0.5262879133224487,1.350068487226963e-06,1.2474842071533203,1.2474828958511353
232,1.210719302591201e-10,0.5452736616134644,0.5452736616134644,1.3893198911318905e-06,1.2488857507705688,1.2488843202590942
233,4.45172210206124e-09,0.575793981552124,0.575793981552124,1.612817868590355e-06,1.2510061264038086,1.2510044574737549
234,7.450580430390374e-11,0.578594446182251,0.578594446182251,1.5184632502496243e-06,1.2501459121704102,1.250144362449646
235,-0.0,0.5344488024711609,0.5344488024711609,1.4275428839027882e-06,1.2497388124465942,1.2497373819351196
236,-0.0,0.5244876146316528,0.5244876146316528,1.4600809663534164e-06,1.2510908842086792,1.2510894536972046
237,-0.0,0.6363463401794434,0.6363463401794434,1.5726158153483993e-06,1.2464821338653564,1.2464805841445923
